date_of_extract,organisation_number,registered_charity_number,linked_charity_number,charity_name,charity_type,charity_registration_status,date_of_registration,date_of_removal,charity_reporting_status,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,latest_income,latest_expenditure,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_postcode,charity_contact_phone,charity_contact_email,charity_contact_web,charity_company_registration_number,charity_insolvent,charity_in_administration,charity_previously_excepted,charity_is_cdf_or_cif,charity_is_cio,cio_is_dissolved,date_cio_dissolution_notice,charity_activities,charity_gift_aid,charity_has_land
2026-04-24,5174930,1194035,0,SAVING GRACE WORSHIP CENTRE INTERNATIONAL,CIO,Registered,2021-04-08,,Submission Received,2024-05-01,2025-04-30,52401.0,10278.0,181 Constitution Road,CHATHAM,Kent,,,ME5 7DJ,07846816590,DOTSYTINE@GMAIL.COM,www.savinggracecentre.org,,false,false,false,,true,false,,"We advance the Christian faith, in particular, but not exclusively, the provision of a place of support to the community, the provision of free resources that can help individuals in turning their dreams into reality, providing teachings on the Bible, living and communicating within a Christian ethos and providing relief to those in need.Unit 29 Leegate Centre, Leegreen London SE12 8SS",false,false
2026-04-24,5175713,1193949,0,THE NOBELT FOUNDATION,CIO,Registered,2021-03-29,,Submission Received Late,2023-12-04,2024-12-03,1050.0,792.0,68A THE FAIRWAY,ROCHESTER,,,,ME1 2LU,07951568831,folashadeotayo@gmail.com,www.thenobeltcharity.com,,false,false,false,,true,false,,"For the public benefit in London and surrounding areas, the advancement of education and the relief of unemployment in such ways as may be thought fit, including but not limited to:a) the provision of advice, support and assistance; b) other assistance to find employment.",false,false
2026-04-24,5177127,1195148,0,SERVICE BY EMERGENCY RESPONSE VOLUNTEERS SERV (KENT),Charitable company,Registered,2021-07-13,,Submission Received,2023-10-01,2024-09-30,103604.0,110046.0,The Old Police Post,M2 Medway Services,Rainham,Kent,,ME8 8PG,01795535969,info@servkent.org,servkent.co.uk,13232156,false,false,false,,false,false,,"The objective of the charity is the relief of sickness and protection of health through the provision of a courier service to transport blood, samples and other items used for the medical and surgical treatment of patients, for doctors, hospitals and laboratories and to co-operate with the emergency services",false,true
2026-04-24,5177942,1196254,0,MEDWAY CULTURE CLUB LTD,Charitable company,Registered,2021-10-25,,Submission Received,2023-11-01,2024-10-31,9397.0,14108.0,Nucleus Arts,1-9 Kentstone Court,272 High Street,CHATHAM,Kent,ME4 4BP,07796647045,medwaycultureclub@gmail.com,www.medwaycultureclub.co.uk,12912581,false,false,false,,false,false,,"Medway Culture Club deliver supplementary education & activities which celebrate diversity in areas such as: the arts & culture, literature, history, careers & current affairs. Through a combination of structured lessons, practical play, social interaction and mentorship.  Designed and delivered by qualified teachers and youth-workers, supported by industry professionals within our organisation.",false,false
2026-04-24,5178403,1195947,0,ONE BIG FAMILY - HELPING THE HOMELESS,CIO,Registered,2021-09-28,,Submission Received,2024-10-01,2025-09-30,385756.0,358456.0,45 Maidstone Road,CHATHAM,Kent,,,ME4 6DP,07865928174,info@helpingthehomeless.org.uk,www.helpingthehomeless.org.uk,,false,false,false,,true,false,,"For the public benefit, to prevent or relieve the poverty of people who are homeless or in financial hardship by providing items, information and advice to individuals in need and or other charities and organisations who are also working to prevent or relieve poverty.",true,true
2026-04-24,5178505,1196375,0,YOUNG MEDWAY,CIO,Registered,2021-11-02,,Submission Received,2024-04-01,2025-03-31,22583.0,66615.0,MEDWAY COUNCIL,GUN WHARF,DOCK ROAD,CHATHAM,,ME4 4TR,07982430141,chair@youngmedway.org,youngmedway.org,,false,false,false,,true,false,,Facilitating collaborative fundraisingCross Youth Sector communication and collaborationEnabling space sharing for youth projectsProviding a point of contact for information gathering and signposting in the Medway Youth Sector,false,false
2026-04-24,5179541,1196848,0,Friends Of The Academy Of Woodlands FOAOW,Other,Registered,2021-11-30,,Submission Received,2023-09-01,2024-08-31,11240.0,4735.0,THE ACADEMY OF WOODLANDS,WOODLANDS ROAD,GILLINGHAM,,,ME7 2DU,03000658200,woodlands.pta@aow.uk.com,https://www.theacademyofwoodlands.co.uk,,false,false,false,,false,false,,"We are small group of volunteers who are connected to the school who fundraise in the interest of providing items for the educational and well being needs of all children at our school.We hold events such as a Summer Fair, Cake Bakes, Christmas Shop's to raise money on School property, and have provided library books, playground markings, Read,Wrire Ink books and contributed to a mini bus.",false,false
2026-04-24,5179891,1195525,0,EROS FOUNDATION TRUST,CIO,Registered,2021-08-16,,Submission Received,2024-04-01,2025-03-31,5050.0,4980.0,67 STATION ROAD,RAINHAM,GILLINGHAM,,,ME8 7SB,07834029271,nena@rapidcareservices.com,,,false,false,false,,true,false,,Helping widows and widowers in alleviating their poverty through provision of food and other goods in Nigeria,false,false
2026-04-24,5180609,1196597,0,MEDWAY ASTHMA SELF HELP GROUP (MASH),CIO,Registered,2021-11-16,,Submission Received,2024-10-01,2025-09-30,22148.0,35217.0,MEDWAY ASTHMA CENTRE,131 WATLING STREET,GILLINGHAM,,,ME7 2YY,01634855844,admin@medwayasthmaselfhelp.co.uk,www.medwayasthmaselfhelp.co.uk,,false,false,false,,true,false,,"Medway Asthma Self-Help (MASH) is committed to making information about asthma available to all people in Medway. It also provides access to professional help for people with asthma, and their carers, in Medway. It works closely with local health providers and other community organisations.",true,false
2026-04-24,5180617,1195053,0,Learn and Thrive,CIO,Registered,2021-07-05,,Submission Received,2024-04-01,2025-03-31,110768.0,172998.0,265 Maidstone Road,GILLINGHAM,Kent,,,ME8 0HA,0300 102 4553,contact@learnandthrive.org.uk,www.learnandthrive.org.uk,,false,false,false,,true,false,,"We create accessible, evidence-based learning resources that give families and professionals the tools they need to teach vital life skills - from staying safe to building relationships and independence. Helping more communities access high-quality, inclusive education, so every young person can live a more independent, connected, and safer life",true,false
2026-04-24,5180655,1197157,0,NEW GLORY CHRISTIAN CENTRE INTERNATIONAL MINISTRIES,CIO,Registered,2021-12-16,,Submission Received,2024-04-27,2024-12-31,16900.0,13400.0,98 Bligh Way,ROCHESTER,Kent,,,ME2 2UX,07800966092,newglorymedway@gmail.com,www.newglorychristiancentre.org,,false,false,false,,true,false,,To advance the Christian faith in accordance with the statement of beliefs appearing in the schedule hereto in the East London area and in such other parts of the United Kingdom such as KENT or the world as the trustees may from time to time think fit.,true,false
2026-04-24,5182077,1196543,0,GREEK ORTHODOX COMMUNITY OF THE ANNUNCIATION OF THE VIRGIN MARY MAIDSTONE,Other,Registered,2021-11-12,,Submission Received,2024-04-01,2025-03-31,16943.0,17169.0,4 HIGH STREET,GILLINGHAM,,,,ME7 1BB,07933574772,george@thehollywoodbowl.co.uk,https://www.greeksinkent.co.uk/,,false,false,false,,false,false,,church services,false,false
2026-04-24,5183757,1196201,0,RAISING YOUTH CIO,CIO,Registered,2021-10-19,,Submission Received,2024-05-01,2025-03-30,9259.0,13739.0,Raising Youth,St Nicholas Church,Strood,Kent,,ME2 4TR,07903560200,enquiries@raisingyouth.org.uk,www.raisingyouth.org.uk,,false,false,false,,true,false,,"Raising Youth provides support services to individuals aged 0-19 (and those aged 20-25 with Special Educational Needs and Disabilities (SEND) or Mental Health Conditions) living and/or working in Kent and Medway. Our services cover topics such as Mental Health, Growth & Development, Sexual Health, Employment, Advice & Guidance & Signposting.",false,false
2026-04-24,5185878,1195714,0,AWAKENING CENTRE - KENT,CIO,Registered,2021-09-03,,Submission Received,2023-08-01,2024-07-31,43035.0,37481.0,AWAKENING CHURCH,COMMISSIONER'S OFFICE,COMMUSSIONERS ROAD,STROOD - ROCHESTER,,ME2 4EF,01634780410,awakeningchurch2018@gmail.com,www.awakeningchurch.org.uk,,false,false,false,,true,false,,Advance of Christian faith,false,false
2026-04-24,5186951,1196267,0,THE JOSHUA GENERATION INTERNATIONAL NETWORK LTD,Charitable company,Registered,2021-10-25,,Submission Received,2023-10-31,2024-10-30,42945.0,43018.0,46 Poplicans Road,Cuxton,Rochester,,,ME2 1EH,07961161472,info@tjgint.org,tjgint.org,12862560,false,false,false,,false,false,," anti-poverty and humanitarian works within a Christian ethos, as well as Christian leadershipThe organisation supports projects in poor parts of the world, to alleviate poverty and provide relief to those in need and seeking to empower by vocational training available to those who would not otherwise have access to the same. Feeding programmes of slum street children  reparenting.",false,false
2026-04-24,5190875,1197797,0,THE SOUTHERN EARLY MUSIC FORUM,Other,Registered,2022-02-04,,Submission Received,2024-03-01,2025-02-28,8128.0,8112.0,109 Kent Road,Halling,ROCHESTER,Kent,,ME2 1AT,01634 241986,secretary@semf.org.uk,www.semf.org.uk,,false,false,false,,false,false,,"The advancement of the study, practice and appreciation of the art and science of music, and in particular of 'Early Music', eg by organising workshops, lectures, courses etc, both live and online, and by disseminating information relating to early music to SEMF members and others. SEMF is one of 9 UK regional Early Music Fora; our main area of operation is the south and south east of England.",false,false
2026-04-24,5191013,1197370,0,WISESEED MINISTRIES,CIO,Registered,2022-01-06,,Submission Received,2023-09-01,2024-08-31,6100.0,5859.0,THE ACADEMY OF WOODLANDS,WOODLANDS ROAD,GILLINGHAM,,,ME7 2DU,07825611623,info@wiseseed.co.uk,www.wiseseed.co.uk,,false,false,false,,true,false,,"We are a Christian organisation, where we offer church services to the public. We also offer help and support to the needy.",false,false
2026-04-24,5198642,1199400,0,MEDWAY HELP FOR UKRAINIANS,CIO,Registered,2022-06-21,,Submission Received,2024-04-15,2025-04-14,15916.0,8801.0,16 Cobblestones,Hempstead,GILLINGHAM,Kent,,ME7 3NT,07540635391,lizsweet@live.co.uk,"",,false,false,false,,true,false,,.,false,false
2026-04-24,5199015,1200484,0,BAT FOR A CHANCE,CIO,Registered,2022-09-26,,Submission Received,2025-01-01,2025-12-31,375831.0,277195.0,2nd Floor,Maritime Place,"Quayside, Chatham Maritime",Chatham,Kent,ME4 4QZ,07850561981,nicky@batforachance.org.uk,https://www.batforachance.org.uk/,,false,false,false,,true,false,,We provide cricket kit and cricket related services for the benefit of those who would not otherwise have access to the game. We operate within the UK and in multiple destinations internationally.,true,false
2026-04-24,5200577,1199092,0,"WARREN WOOD PRIMARY ACADEMY PARENTS, TEACHERS AND FRIENDS ASSOCIATION",Other,Registered,2022-05-26,,Submission Overdue,2024-05-03,2025-05-02,26454.0,14906.0,Warren Wood Primary School,Arethusa Road,Rochester,Kent,Kent,ME1 2UR,01634401401,thomd611@sflt.org.uk,www.sflt.org.uk/warrenwood/ptfa/,,false,false,false,,false,false,,"Warren Wood Primary Academy PTFA advances the education of pupils in the school by developing effective relationships between staff, parents and others associated with the school and by engaging in fundraising activities to support the school and its pupils.",false,false
2026-04-24,5200627,1201144,0,TBCD - A LIFE FOR LEO FOUNDATION,CIO,Registered,2022-11-24,,Submission Received,2024-07-01,2025-06-30,331.0,0.0,15 Jury Drive,Chattenden,Rochester,Kent,,ME3 8GU,07967672132,info@alifeforleo.com,www.aLifeForLeo.com,,false,false,false,,true,false,,"THE RELIEF OF NEED BY REASON OF ILL-HEALTH, DISABILITY, FINANCIAL OR OTHER DISADVANTAGE, AMONG CHILDREN ANYWHERE IN THE WORLD SUFFERING WITH TBCD AND THOSE CARING FOR SUCH CHILDREN, BY MAKING GRANTS AND PROVIDING INFORMATION OR ASSISTING IN THE PROVISION OF EQUIPMENT, FACILITIES, AND SERVICES, NOT NORMALLY PROVIDED BY THE STATUTORY AUTHORITIES. 2.TO ADVANCE THE EDUCATION AMONGST THE PUBLIC ON TBCD",true,false
2026-04-24,5202700,1200349,0,FOUNDATION FOR HAGAR GIRLS,CIO,Registered,2022-09-13,,Submission Received Late,2024-04-01,2025-03-31,6058.0,250.0,46 VALLEY ROAD,GILLINGHAM,,,,ME7 2EU,078888427,rebecca_kelfa-caulker@live.co.uk,,,false,false,false,,true,false,,"To provide holistic support and care to young women and girls by providing them a safe environment  to develop their skills, capacities and capabilities, to enable them to participate in society as mature and responsible women.",false,false
2026-04-24,5203496,1200258,0,THE PILGRIM SCHOOL PTFA,Other,Registered,2022-09-02,,Submission Received,2024-04-01,2025-03-31,9053.0,7662.0,THE PILGRIM V C C E SCHOOL,WARWICK CRESCENT,ROCHESTER,33 Cookham Wood Road,,ME1 3LF,01634975555,pilgptfa@gmail.com,,,false,false,false,,false,false,,"Fundraising: We raise money to buy additional resources and equipment needed by the school. All the monies raised are used to provide our children with these extras. Fun Activities & Events: We organise events at the school for our children outside the school curriculum, e.g. Chocolate Bingo, Summer Fayre, Christmas Fayre, End of Term Discos, Christmas parties with Santa and much more.",false,false
2026-04-24,5203552,1200509,0,CHRISTAD FOUNDATION,CIO,Registered,2022-09-29,,Submission Received,2024-11-01,2025-10-31,2016.0,1824.0,38 Christmas Street,Mistletoe Court,GILLINGHAM,,,ME7 1TD,07542377463,info@christadfoundation.org,www.christadfoundation.org,,false,false,false,,true,false,,"Maths Club: Activities relating math to day-to-day living and dedicated training using IMO curriculum to prepare student for Olympiad competition.Free Maths Lesson: One-to-one  11plus, GCSE, and Alevel preparatory classes led by professionals with mathematics background.Career workshop:  Showcasing the different professions that mathematics is useful for through a quarterly workshop.",false,false
2026-04-24,5204466,1200280,0,RCCG SALVATION AND PRAISE HOUSE,Charitable company,Registered,2022-09-05,,Submission Received,2024-05-01,2025-04-30,25745.0,31024.0,54 CHRISTMAS STREET,GILLINGHAM,,,,ME7 1TD,07958261573,rccgsalvationandpraisehouse@gmail.com,,14044271,false,false,false,,false,false,,"To promote the Christian faith, organising deliverance services, all-night vigils, special prayers and counselling. To raise the profile of the Charity in the local community included picnics, Mothers' Day and Fathers' Day celebrations. To relief poverty in the areas of training and mentoring of the unemployed.",false,false
2026-04-24,5204813,1205281,0,CLIFFE COMMUNITY CHURCH,CIO,Registered,2023-10-18,,Submission Received,2023-10-18,2024-12-31,7282.0,9119.0,CLIFFE COMMUNITY CHURCH,TURNER STREET,CLIFFE,ROCHESTER,,ME3 7QL,01634221133,jamesebbs@aol.com,,,false,false,false,,true,false,,,,
2026-04-24,5206582,1201212,0,EVERY BREATH LUNG CANCER SUPPORT GROUP,Other,Registered,2022-12-02,,Submission Received Late,2024-05-06,2025-05-05,40806.0,21239.0,12 Telegraph Hill,Higham,ROCHESTER,Kent,,ME3 7NN,07920148418,support@everybreath.org.uk,www.everybreath.co.uk,,false,false,false,,false,false,,"Supporting patients and families diagnosed with Lung Cancer, fundraising  for support and academic research, raising the profile of Lung Cancer within the NHS and offering support where required.",false,false
2026-04-24,5208810,1205002,0,MEDWAY VOLUNTEER WORKSHOP CIO,CIO,Registered,2023-10-02,,Submission Received,2023-10-02,2024-12-31,23514.0,18180.0,THE PIPPINS,21 RYEGRASS CLOSE,CHATHAM,,,ME5 8JY,01634670115,mvw781@gmail.com,www.medwayvolunteerworkshop.co.uk,,false,false,false,,true,false,,"Donated tools and sewing machines etc are refurbished by volunteers, so contributing to a green environment with nothing sent to landfill. Crucially this equipment is passed to organisations creating sustainable businesses in the poorest parts of the world so improving livelihoods. Our Workshop became a charity in 2023 after 5 years of operation.",false,false
