organisation_number,registered_charity_number,charity_name,charity_type,charity_activities,charity_registration_status,charity_reporting_status,charity_is_cio,date_of_registration,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_web,charity_contact_phone,charity_contact_email,charity_contact_postcode,latest_income,latest_expenditure,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,charity_gift_aid,charity_previously_excepted,charity_company_registration_number,charity_is_cdf_or_cif,charity_has_land,linked_charity_number,date_of_extract
5073486,1171282,RUSTHALL COMMUNITY CINEMA,CIO,"We all suggest the films we would like to see then vote to select those that get screened. A short film (perhaps of educational or cultural significance) is screened before the main feature, then we hold a discussion group for all to exchange views and learn about the film. Free transport is available for the infirm and we charge the bare minimum to enable as many as possible to join us.",Registered,Submission Received,true,2017-01-24T00:00:00,Sunnyside Hall,Rusthall Road,Tunbridge Wells,,,https://www.rusthallcinema.club/,01892521307,Eugene@RusthallCinema.club,TN4 8RA,21048.0,16228.0,2024-06-01T00:00:00,2025-05-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
5073500,1165632,APPLAUSE RURAL TOURING,CIO,Main areas of activity1. Delivery of Touring Activity2. Promoter and Volunteer Engagement3. Delivery of Artistic Development,Registered,Submission Received,true,2016-02-18T00:00:00,137 London Road,Southborough,TUNBRIDGE WELLS,Kent,,www.applause.org.uk,01892457635,office@applause.org.uk,TN4 0NA,594284.0,463771.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,,,true,0,2026-06-05T00:00:00
5073585,1170136,SHEROSE,CIO,"Our sponsorship programme involves providing financial assistance to girls whose families are unable to meet the financial costs.The mentoring scheme offers support and encouragement to the girls on the programme. It is a means of helping them to deal with and navigate every day life challenges. Our workshops aim to help nurture and empower girls, and equip them with knowledge and advice.",Registered,Submission Received,true,2016-11-11T00:00:00,23 MORVALE CLOSE,BELVEDERE,,,,www.she-rose.org,07593449906,info@she-rose.org,DA17 5HT,12040.0,14683.0,2024-04-01T00:00:00,2025-03-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5073666,1166290,OAK TREE HOMES TRUST,Charitable company,The charity provides independent living to the owners and tenants and offers additional services such as domestic help when required.  It operates in the South East of England and has three trustees who are all involved in the operation of the trust.,Registered,Submission Received,false,2016-03-31T00:00:00,C/O Westlands,Whitebread Lane,Beckley,RYE,,www.oaktreehomestrust.org,01797260589,oaktreehomestrust@gmail.com,TN31 6TY,64305.0,20261.0,2024-07-01T00:00:00,2025-06-30T00:00:00,true,false,09818693,,true,0,2026-06-05T00:00:00
5073930,1166445,THE KENT LUNG AWARENESS CHARITY,Trust,Raising Awaresness and giving support for patients with lung disease in the Kent Area. Supporting Maidstone Hospital Respiratory Unit with equipment and general support,Registered,Submission Received,false,2016-04-08T00:00:00,22 Lenham Road,Headcorn,Ashford,,,http://kentlungawareness.weebly.com,01622890792,kentlungawareness@gmail.com,TN27 9TT,0.0,22398.0,2024-04-01T00:00:00,2025-03-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5073979,1166986,FRIENDS OF CALVERLEY GROUNDS,CIO,"Friends of Calverley Grounds is a neighbourhood community group providing support to the town centre park, Calverley Grounds.  Activities include fundraising for new equipment/facilities, gardening and planting, neighbourhood socials etc as well as liaising with the local council about maintenance and future strategy.",Registered,Submission Received,true,2016-05-06T00:00:00,62 GROVE HILL ROAD,TUNBRIDGE WELLS,,,,www.facebook.com/friendsofcalverleygrounds,01892688888,,TN1 1SP,107.0,0.0,2024-11-01T00:00:00,2025-10-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
5074086,1167439,TAILS OF THE PAST,CIO,,Registered,Submission Double Default,true,2016-06-03T00:00:00,14 Garner Drive,East Malling,West Malling,,,,07824509061,tailsofthepast@gmail.com,ME19 6RT,20.0,0.0,2016-06-03T00:00:00,2016-12-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5074174,1165288,THE PAROCHIAL CHURCH COUNCIL OF THE ECCLESIASTICAL PARISH OF ST JOHN WITH ST ANDREW PECKHAM,Previously excepted,"The Church pursues its mission of service through worship, education support to the local community and cultural activities.",Registered,Submission Received Late,false,2016-01-25T00:00:00,10 Moat Sole,SANDWICH,,,,,01304613247,sjc.peckham@gmail.com,CT13 9AU,99921.0,82531.0,2024-01-01T00:00:00,2024-12-31T00:00:00,false,true,,,true,0,2026-06-05T00:00:00
5074181,1167477,THE STAN VIDLER MEMORIAL CHARITABLE TRUST,Trust,"The aims of the Trust are:- to help children and young people, disadvantaged by disability or economic circumstances, to achieve their potential ? especially   children with a particular talent- to relieve financial hardship and poor health in older people",Registered,Submission Received,false,2016-06-06T00:00:00,c/o AVTrinity Limited,77 Mount Ephraim,Tunbridge Wells,Kent,,,01892750700,svmtrustees@gmail.com,TN4 8BS ,11623.0,22131.0,2024-04-01T00:00:00,2025-03-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5074218,1166810,TRIUMPH FOR TOMAS,CIO,"Our aim is simple, we want to provide factual information to families who have been given PMD as a diagnosis. Enable them to connect with other families and share stories, milestones, advice and feel less isolated and scared. We achieve this through our website, Facebook page and meetings.",Registered,Submission Received,true,2016-04-28T00:00:00,11 Thompson Close,Rainham,GILLINGHAM,Kent,,www.triumphfortomas.org.uk,07792248268,triumphfortomas@gmail.com,ME8 8DG,0.0,1684.0,2024-06-02T00:00:00,2025-06-01T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5074225,1165305,21 TOGETHER,CIO,"Raising Expectations in the Down's syndrome community. We provide training, therapy/interventions for children and young people, parent support and awareness sessions for the wider community.",Registered,Submission Received,true,2016-01-25T00:00:00,Maidstone Community Support Centre,39-48 Marsham Street,MAIDSTONE,,,www.21together.org.uk,01622230720,info@21together.org.uk,ME14 1HH,248666.0,363999.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
5074263,1168692,EXCELLING COMMUNITY,CIO,"The prevention or relief of poverty by the provision of free training, mentoring, coaching and support in money and debt management to persons who, through lack of means, would otherwise be unable to obtain such information.To advance the education of the public in the area of money and debt management by the provision of seminars and workshops to contribute towards eradicating continued debt.",Registered,Submission Received,true,2016-08-09T00:00:00,17 Springfield Road,Welling,,,,www.excellingcommunity.org,02083013674,info@excellingcommunity.org,DA16 1QN,380.0,273.0,2024-09-01T00:00:00,2025-08-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5074377,1168213,HEART4MORE FOUNDATION,CIO,Providing CPR skills to all and donating defibrillators,Registered,Submission Double Default,true,2016-07-14T00:00:00,288 SLADE GREEN ROAD,ERITH,,,,http://www.heart4more.org.uk/,07462220500,INFO@HEART4MORE.ORG,DA8 2HB,76924.0,65835.0,2017-12-01T00:00:00,2018-11-30T00:00:00,true,false,09340218,,false,0,2026-06-05T00:00:00
5074433,1168599,R.C.C.G GRACE HAVEN CHAPEL,Charitable company,Worship Services. Advancement of the Christian religion worldwide. The relief of poverty worldwide.  Local Community Projects including community-focused events. Provision of grants to other charitable and voluntary organisations.,Registered,Submission Received,false,2016-08-03T00:00:00,24 White Huts Road,Rainham,GILLINGHAM,Kent,,http://www.gracehaven.org.uk/home.html,07852216366,admin@gracehaven.org.uk,ME8 8FU,28477.0,28321.0,2024-02-01T00:00:00,2025-01-31T00:00:00,false,false,09936915,,false,0,2026-06-05T00:00:00
5074550,1167701,GRAVESEND ROWING CLUB,CIO,"Providing facilities for, and education in, the amateur sport of rowing in the district of Gravesham.",Registered,Submission Overdue,true,2016-06-17T00:00:00,Gravesend Rowing Club,Gordon Promenade,GRAVESEND,Kent,,www.gravesendrc.co.uk,07855021232,enquiries@gravesendrowingclub.co.uk,DA12 2BS,36978.0,39214.0,2023-10-01T00:00:00,2024-09-30T00:00:00,false,false,,,true,0,2026-06-05T00:00:00
5074604,1166324,BANGLADESHI ASSOCIATION HASTINGS & ROTHER,CIO,"Organises events for the Bangladeshi community and the inhabitants of Hastings, East Sussex.",Registered,Submission Received Late,true,2016-04-01T00:00:00,c/o,Jackson Hall,Portland Place,Hastings,,,07771681608,pat@hastingsvoluntaryaction.org.uk,TN34 1QN,1000.0,1087.0,2024-04-01T00:00:00,2025-03-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5074847,1166921,ST. MARGARET'S AT CLIFFE PAROCHIAL CHURCH COUNCIL,Previously excepted,"Promoting, within the ecclesiastical parish, the whole mission of the Church , pastoral, evangelical, social and ecumenical.",Registered,Submission Received Late,false,2016-05-04T00:00:00,St. Margaret Of Antioch Church,High Street,St. Margarets-At-Cliffe,DOVER,Kent,www.stmargaretsbenefice.org.uk,07768568020,stmargaretsbenefice@gmail.com,CT15 6AU,53994.0,45847.0,2024-01-01T00:00:00,2024-12-31T00:00:00,true,true,,,false,0,2026-06-05T00:00:00
5074937,1165558,THE FARAKUNKU FOUNDATION,Trust,The Farakunku Foundation supports children and young people in The Gambia. Our activities focus on education and healthcare.,Registered,Submission Received,false,2016-02-12T00:00:00,Tattlebury,Borough Green Road,Ightham,SEVENOAKS,,www.farakunku.org,07795606140,alex@farakunku.org,TN15 9HS,13049.0,17257.0,2024-04-01T00:00:00,2025-03-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
5074994,1165542,SOUTH WILLESBOROUGH & NEWTOWN WOMENS INSTITUTE,Other,Encourage and educate women in the community,Registered,Submission Received,false,2016-02-11T00:00:00,25 WATERSIDE,WILLESBOROUGH,ASHFORD,,,,01233626144,,TN24 0AX,4478.0,4569.0,2024-02-01T00:00:00,2025-01-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5075027,1165989,EAST SUSSEX ISLAMIC ASSOCIATION,CIO,We run the Hastings?s mosque and all the affairs of the Muslim community in Hastings as well as running a Sunday school teaching Arabic and Islamic studies We look after the well-being of the community and promote good relationships with the wider community.We regularly run educational days and events open for public,Registered,Submission Received,true,2016-03-10T00:00:00,The Mosque,12a Mercatoria,ST. LEONARDS-ON-SEA,,,www.hastingsmosque.org,07976924097,chairman@hastingsmosque.org,TN38 0EB,115610.0,57526.0,2025-01-01T00:00:00,2025-12-31T00:00:00,false,false,,,true,0,2026-06-05T00:00:00
5075182,1167322,"ST MARGARET'S-AT-CLIFFE PARENTS, TEACHERS & FRIENDS ASSOCIATION",Other,Fundraising  and holding events for St Margaret's-at-Cliffe Primary School,Registered,Submission Received,false,2016-05-24T00:00:00,ST. MARGARETS AT CLIFFE C P SCHOOL,SEA STREET,ST. MARGARETS-AT-CLIFFE,DOVER,,,01304852639,StMaCPTFA@gmail.com,CT15 6SS,4631.0,3425.0,2024-09-01T00:00:00,2025-08-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5075197,1165474,THE ASHFORD SCHOOL FOUNDATION,CIO,"To advance education at Ashford School for the public benefit by providing funding, assistance and support.",Registered,Submission Received,true,2016-02-08T00:00:00,ASHFORD SCHOOL,EAST HILL,ASHFORD,,,www.ashfordschool.co.uk,01233625171,development@ashfordschool.co.uk,TN24 8PB,26802.0,70623.0,2023-09-01T00:00:00,2024-08-31T00:00:00,true,false,,,false,0,2026-06-05T00:00:00
5075198,1169591,THE REDEEMED CHRISTIAN CHURCH OF GOD THE HOPE OF GLORY,Charitable company,"To advance the Christian religion for the benefit of the public, through the holding of prayer meetings and bible studies, lectures and public celebration of religious festivals to enlighten others about the Christian religion.The prevention or relief of poverty by providing: grants, items and services to individuals in need and/or charities, or other organisations working to relieve poverty.",Registered,Submission Received,false,2016-10-11T00:00:00,42 Howbury Lane,Erith,,,,,01322837422,admin@thehopeofglory.org,DA8 2DR,22987.0,3130.0,2024-07-01T00:00:00,2025-06-30T00:00:00,false,false,09626549,,false,0,2026-06-05T00:00:00
5075226,1166200,GROVE GREEN COMMUNITY HALL,CIO,"Grove Green Community Hall based in Grove Green Maidstone is available for hire by local people, particularly in Grove Green, Weavering and Bearsted Park.  There are regular events held including a pre-school nursery 5 mornings a week, indoor bowls, Scottish Dancing, Karate, Brownies and Rainbows.",Registered,Submission Received,true,2016-03-23T00:00:00,Hillside,Weavering Street,Weavering,MAIDSTONE,Kent,,01622730740,Victor.g.davies@btinternet.com,ME14 5JS,29278.0,18478.0,2024-07-01T00:00:00,2025-06-30T00:00:00,false,false,,,true,0,2026-06-05T00:00:00
5075228,1169659,INDIAN DENTAL ASSOCIATION - UK,CIO,"The promotion, preservation & protection f good health for the benefit of the public by:a) The promotion of high standards of oral health & the co-ordination of all stages of dental health training amongst members;b) The provision of advice for practitioners on standards of professional conduct, performance, clinical governance & ethics.c) holding seminars, interactive online & face to face",Registered,Submission Received,true,2016-10-13T00:00:00,8 Acacia Drive,Hersden,CANTERBURY,Kent,,www.ida-uk.co.uk,07944340905,manusingal22@googlemail.com,CT3 4GD,66833.0,45430.0,2024-01-01T00:00:00,2024-12-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5075285,1166922,THE HIGHTOWER CHURCH,CIO,"First, the advancement of the Christian faith in the UK and abroad by such means as the trustees may consider appropriate including (but not limited to) the worship of God; the preaching of the Christian Gospel; the teaching of Christian doctrine. Secondly, the relief of persons who are in conditions of need, hardship or distress or who are aged, sick or disabled in the UK and abroad.",Registered,Submission Received,true,2016-05-04T00:00:00,2-4 Powerscroft Road,Sidcup,,,,,07484515831,pastor@thehightower.org,DA14 5DT,112169.0,113123.0,2024-05-01T00:00:00,2025-04-30T00:00:00,false,false,,,true,0,2026-06-05T00:00:00
5075375,1167410,KILNDOWN QUARRY CENTRE,Trust,"The centre holds meetings for various village and outside group activities for the benefit of the community and is complimentary to the village hall which can cater for larger groups.The centre also holds a community shop (groceries, fruit and local veg) on Saturday mornings especially for those that can not access the local towns.",Registered,Submission Received,false,2016-06-01T00:00:00,CINCHONA,ROGERS ROUGH ROAD,KILNDOWN,CRANBROOK,,,01892890970,,TN17 2RL,1877.0,5516.0,2024-03-01T00:00:00,2025-02-28T00:00:00,true,false,,,true,0,2026-06-05T00:00:00
5075391,1169898,TOUR DE COAST,Trust,Promoting economic development in Britain's coastal communities by encouraging residents and tourists to visit 100 Daymark sculptures located around the coastline,Registered,Submission Received,false,2016-10-25T00:00:00,37 St Margaret St,Canterbury,,,,WWW.TOURDECOAST.ORG.UK,01227768231,,CT1 2TU,0.0,0.0,2024-12-04T00:00:00,2025-12-03T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5075422,1167373,WOMEN'S VOICE,CIO,"Women's Voice is a charitable organisation run by women for women in Hastings and St Leonards. It seeks to challenge all prejudice and discrimination with a particular focus on sexism. To meet this aim, Women's Voice organises a number of events and activities relating to women, including hosting International Women's Day (8 March).",Registered,Submission Received,true,2016-05-27T00:00:00,7 The Leas,Essenden Road,ST. LEONARDS-ON-SEA,East Sussex,,http://womens-voice.org.uk,07904777476,hastingswomensvoice@yahoo.com,TN38 0PU,15292.0,21362.0,2024-08-16T00:00:00,2025-08-15T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5075430,1168714,THE AFOBE FOUNDATION,CIO,The Afobe Foundation primarily operates to support disadvantaged and vulnerable young people including orphans and disabled children in DR Congo and the UK.,Registered,Submission Double Default,true,2016-08-10T00:00:00,4 Hunters Way West,CHATHAM,,,,www.theafobefoundation.org,07497356877,theafobefoundation@gmail.com,ME5 7HL,24961.0,4257.0,2020-04-01T00:00:00,2021-03-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
5075456,1165703,THE CANTERBURY ACADEMY PTA,CIO,"The Charity raises funds through events and bids to advance the education, development and life experiences of students. It also endeavors to enhance effective relationships between the students, parents, staff and the community. It supports students through providing experiences, facilities, equipment and support.",Registered,Submission Received,true,2016-02-23T00:00:00,CANTERBURY HIGH SCHOOL,KNIGHT AVENUE,CANTERBURY,,,,01227463971,jsazant@canterbury.kent.sch.uk,CT2 8QA,1888.0,7270.0,2024-04-01T00:00:00,2025-03-31T00:00:00,false,false,,,false,0,2026-06-05T00:00:00
